t,v
0.0086869,-0.000155106
0.008687,-0.000151725
0.0086871,-0.000148348
0.0086872,-0.000144973
0.0086873,-0.000141603
0.0086874,-0.000138235
0.0086875,-0.000134871
0.0086876,-0.000131511
0.0086877,-0.000128154
0.0086878,-0.0001248
0.0086879,-0.00012145
0.008688,-0.000118104
0.0086881,-0.000114761
0.0086882,-0.000111421
0.0086883,-0.000108085
0.0086884,-0.000104753
0.0086885,-0.000101424
0.0086886,-9.80988e-05
0.0086887,-9.4777e-05
0.0086888,-9.14588e-05
0.0086889,-8.81442e-05
0.008689,-8.48331e-05
0.0086891,-8.15257e-05
0.0086892,-7.82219e-05
0.0086893,-7.49217e-05
0.0086894,-7.16252e-05
0.0086895,-6.83323e-05
0.0086896,-6.5043e-05
0.0086897,-6.17574e-05
0.0086898,-5.84754e-05
0.0086899,-5.51972e-05
0.00869,-5.19226e-05
0.0086901,-4.86518e-05
0.0086902,-4.53846e-05
0.0086903,-4.21211e-05
0.0086904,-3.88614e-05
0.0086905,-3.56054e-05
0.0086906,-3.23532e-05
0.0086907,-2.91047e-05
0.0086908,-2.586e-05
0.0086909,-2.2619e-05
0.008691,-1.93819e-05
0.0086911,-1.61485e-05
0.0086912,-1.29189e-05
0.0086913,-9.6931e-06
0.0086914,-6.47114e-06
0.0086915,-3.253e-06
0.0086916,-3.87028e-08
0.0086917,3.17176e-06
0.0086918,6.37836e-06
0.0086919,9.58111e-06
0.008692,1.278e-05
0.0086921,1.5975e-05
0.0086922,1.91661e-05
0.0086923,2.23533e-05
0.0086924,2.55366e-05
0.0086925,2.8716e-05
0.0086926,3.18915e-05
0.0086927,3.5063e-05
0.0086928,3.82306e-05
0.0086929,4.13943e-05
0.008693,4.45539e-05
0.0086931,4.77097e-05
0.0086932,5.08614e-05
0.0086933,5.40092e-05
0.0086934,5.7153e-05
0.0086935,6.02928e-05
0.0086936,6.34285e-05
0.0086937,6.65603e-05
0.0086938,6.9688e-05
0.0086939,7.28117e-05
0.008694,7.59314e-05
0.0086941,7.9047e-05
0.0086942,8.21585e-05
0.0086943,8.5266e-05
0.0086944,8.83694e-05
0.0086945,9.14688e-05
0.0086946,9.4564e-05
0.0086947,9.76552e-05
0.0086948,0.000100742
0.0086949,0.000103825
0.008695,0.000106904
0.0086951,0.000109979
0.0086952,0.000113049
0.0086953,0.000116115
0.0086954,0.000119178
0.0086955,0.000122236
0.0086956,0.00012529
0.0086957,0.000128339
0.0086958,0.000131385
0.0086959,0.000134426
0.008696,0.000137463
0.0086961,0.000140496
0.0086962,0.000143525
0.0086963,0.00014655
0.0086964,0.00014957
0.0086965,0.000152586
0.0086966,0.000155598
0.0086967,0.000158605
0.0086968,0.000161608
0.0086969,0.000164607
0.008697,0.000167602
0.0086971,0.000170592
0.0086972,0.000173579
0.0086973,0.00017656
0.0086974,0.000179538
0.0086975,0.000182511
0.0086976,0.00018548
0.0086977,0.000188444
0.0086978,0.000191405
0.0086979,0.000194361
0.008698,0.000197312
0.0086981,0.000200259
0.0086982,0.000203202
0.0086983,0.00020614
0.0086984,0.000209075
0.0086985,0.000212004
0.0086986,0.000214929
0.0086987,0.00021785
0.0086988,0.000220767
0.0086989,0.000223679
0.008699,0.000226586
0.0086991,0.00022949
0.0086992,0.000232388
0.0086993,0.000235283
0.0086994,0.000238173
0.0086995,0.000241058
0.0086996,0.000243939
0.0086997,0.000246815
0.0086998,0.000249687
0.0086999,0.000252555
0.0087,0.000255418
0.0087001,0.000258276
0.0087002,0.00026113
0.0087003,0.00026398
0.0087004,0.000266825
0.0087005,0.000269665
0.0087006,0.000272501
0.0087007,0.000275333
0.0087008,0.00027816
0.0087009,0.000280982
0.008701,0.0002838
0.0087011,0.000286613
0.0087012,0.000289422
0.0087013,0.000292226
0.0087014,0.000295025
0.0087015,0.00029782
0.0087016,0.00030061
0.0087017,0.000303396
0.0087018,0.000306177
0.0087019,0.000308954
0.008702,0.000311726
0.0087021,0.000314493
0.0087022,0.000317255
0.0087023,0.000320013
0.0087024,0.000322767
0.0087025,0.000325515
0.0087026,0.000328259
0.0087027,0.000330999
0.0087028,0.000333734
0.0087029,0.000336464
0.008703,0.000339189
0.0087031,0.00034191
0.0087032,0.000344626
0.0087033,0.000347337
0.0087034,0.000350043
0.0087035,0.000352745
0.0087036,0.000355443
0.0087037,0.000358135
0.0087038,0.000360823
0.0087039,0.000363506
0.008704,0.000366184
0.0087041,0.000368857
0.0087042,0.000371526
0.0087043,0.00037419
0.0087044,0.00037685
0.0087045,0.000379504
0.0087046,0.000382154
0.0087047,0.000384799
0.0087048,0.000387439
0.0087049,0.000390074
0.008705,0.000392705
0.0087051,0.000395331
0.0087052,0.000397952
0.0087053,0.000400568
0.0087054,0.000403179
0.0087055,0.000405786
0.0087056,0.000408388
0.0087057,0.000410985
0.0087058,0.000413577
0.0087059,0.000416164
0.008706,0.000418746
0.0087061,0.000421324
0.0087062,0.000423897
0.0087063,0.000426465
0.0087064,0.000429028
0.0087065,0.000431586
0.0087066,0.000434139
0.0087067,0.000436687
0.0087068,0.000439231
0.0087069,0.00044177
0.008707,0.000444303
0.0087071,0.000446832
0.0087072,0.000449356
0.0087073,0.000451875
0.0087074,0.000454389
0.0087075,0.000456898
0.0087076,0.000459403
0.0087077,0.000461902
0.0087078,0.000464397
0.0087079,0.000466886
0.008708,0.000469371
0.0087081,0.00047185
0.0087082,0.000474325
0.0087083,0.000476795
0.0087084,0.000479259
0.0087085,0.000481719
0.0087086,0.000484174
0.0087087,0.000486624
0.0087088,0.000489069
0.0087089,0.000491509
0.008709,0.000493944
0.0087091,0.000496374
0.0087092,0.000498799
0.0087093,0.000501219
0.0087094,0.000503634
0.0087095,0.000506044
0.0087096,0.000508449
0.0087097,0.000510848
0.0087098,0.000513243
0.0087099,0.000515633
0.00871,0.000518018
0.0087101,0.000520398
0.0087102,0.000522773
0.0087103,0.000525143
0.0087104,0.000527507
0.0087105,0.000529867
0.0087106,0.000532222
0.0087107,0.000534571
0.0087108,0.000536916
0.0087109,0.000539255
0.008711,0.00054159
0.0087111,0.000543919
0.0087112,0.000546244
0.0087113,0.000548563
0.0087114,0.000550877
0.0087115,0.000553186
0.0087116,0.00055549
0.0087117,0.000557789
0.0087118,0.000560083
0.0087119,0.000562371
0.008712,0.000564655
0.0087121,0.000566934
0.0087122,0.000569207
0.0087123,0.000571475
0.0087124,0.000573738
0.0087125,0.000575997
0.0087126,0.000578249
0.0087127,0.000580497
0.0087128,0.00058274
0.0087129,0.000584978
0.008713,0.00058721
0.0087131,0.000589437
0.0087132,0.000591659
0.0087133,0.000593876
0.0087134,0.000596088
0.0087135,0.000598295
0.0087136,0.000600497
0.0087137,0.000602693
0.0087138,0.000604884
0.0087139,0.00060707
0.008714,0.000609251
0.0087141,0.000611427
0.0087142,0.000613598
0.0087143,0.000615763
0.0087144,0.000617923
0.0087145,0.000620079
0.0087146,0.000622228
0.0087147,0.000624373
0.0087148,0.000626513
0.0087149,0.000628647
0.008715,0.000630776
0.0087151,0.0006329
0.0087152,0.000635019
0.0087153,0.000637132
0.0087154,0.000639241
0.0087155,0.000641344
0.0087156,0.000643442
0.0087157,0.000645534
0.0087158,0.000647622
0.0087159,0.000649704
0.008716,0.000651781
0.0087161,0.000653853
0.0087162,0.00065592
0.0087163,0.000657981
0.0087164,0.000660037
0.0087165,0.000662088
0.0087166,0.000664134
0.0087167,0.000666174
0.0087168,0.00066821
0.0087169,0.00067024
0.008717,0.000672264
0.0087171,0.000674284
0.0087172,0.000676298
0.0087173,0.000678307
0.0087174,0.000680311
0.0087175,0.000682309
0.0087176,0.000684303
0.0087177,0.000686291
0.0087178,0.000688273
0.0087179,0.000690251
0.008718,0.000692223
0.0087181,0.00069419
0.0087182,0.000696152
0.0087183,0.000698108
0.0087184,0.000700059
0.0087185,0.000702005
0.0087186,0.000703946
0.0087187,0.000705881
0.0087188,0.000707811
0.0087189,0.000709736
0.008719,0.000711655
0.0087191,0.000713569
0.0087192,0.000715478
0.0087193,0.000717382
0.0087194,0.00071928
0.0087195,0.000721173
0.0087196,0.000723061
0.0087197,0.000724943
0.0087198,0.00072682
0.0087199,0.000728692
0.00872,0.000730559
0.0087201,0.00073242
0.0087202,0.000734276
0.0087203,0.000736127
0.0087204,0.000737972
0.0087205,0.000739812
0.0087206,0.000741647
0.0087207,0.000743476
0.0087208,0.0007453
0.0087209,0.000747119
0.008721,0.000748933
0.0087211,0.000750741
0.0087212,0.000752544
0.0087213,0.000754341
0.0087214,0.000756133
0.0087215,0.00075792
0.0087216,0.000759702
0.0087217,0.000761478
0.0087218,0.000763249
0.0087219,0.000765015
0.008722,0.000766775
0.0087221,0.00076853
0.0087222,0.000770279
0.0087223,0.000772024
0.0087224,0.000773763
0.0087225,0.000775496
0.0087226,0.000777225
0.0087227,0.000778948
0.0087228,0.000780665
0.0087229,0.000782378
0.008723,0.000784085
0.0087231,0.000785786
0.0087232,0.000787483
0.0087233,0.000789174
0.0087234,0.000790859
0.0087235,0.000792539
0.0087236,0.000794214
0.0087237,0.000795884
0.0087238,0.000797548
0.0087239,0.000799207
0.008724,0.000800861
0.0087241,0.000802509
0.0087242,0.000804152
0.0087243,0.00080579
0.0087244,0.000807422
0.0087245,0.000809049
0.0087246,0.00081067
0.0087247,0.000812287
0.0087248,0.000813898
0.0087249,0.000815503
0.008725,0.000817103
0.0087251,0.000818698
0.0087252,0.000820288
0.0087253,0.000821872
0.0087254,0.00082345
0.0087255,0.000825024
0.0087256,0.000826592
0.0087257,0.000828155
0.0087258,0.000829712
0.0087259,0.000831264
0.008726,0.000832811
0.0087261,0.000834352
0.0087262,0.000835888
0.0087263,0.000837419
0.0087264,0.000838944
0.0087265,0.000840464
0.0087266,0.000841979
0.0087267,0.000843488
0.0087268,0.000844992
0.0087269,0.000846491
0.008727,0.000847984
0.0087271,0.000849472
0.0087272,0.000850954
0.0087273,0.000852432
0.0087274,0.000853904
0.0087275,0.00085537
0.0087276,0.000856831
0.0087277,0.000858287
0.0087278,0.000859737
0.0087279,0.000861183
0.008728,0.000862622
0.0087281,0.000864057
0.0087282,0.000865486
0.0087283,0.00086691
0.0087284,0.000868328
0.0087285,0.000869741
0.0087286,0.000871149
0.0087287,0.000872551
0.0087288,0.000873948
0.0087289,0.00087534
0.008729,0.000876726
0.0087291,0.000878107
0.0087292,0.000879483
0.0087293,0.000880853
0.0087294,0.000882218
0.0087295,0.000883578
0.0087296,0.000884932
0.0087297,0.000886281
0.0087298,0.000887625
0.0087299,0.000888963
0.00873,0.000890296
0.0087301,0.000891624
0.0087302,0.000892946
0.0087303,0.000894263
0.0087304,0.000895575
0.0087305,0.000896881
0.0087306,0.000898182
0.0087307,0.000899478
0.0087308,0.000900768
0.0087309,0.000902053
0.008731,0.000903333
0.0087311,0.000904607
0.0087312,0.000905876
0.0087313,0.00090714
0.0087314,0.000908398
0.0087315,0.000909651
0.0087316,0.000910899
0.0087317,0.000912142
0.0087318,0.000913379
0.0087319,0.00091461
0.008732,0.000915837
0.0087321,0.000917058
0.0087322,0.000918274
0.0087323,0.000919485
0.0087324,0.00092069
0.0087325,0.00092189
0.0087326,0.000923084
0.0087327,0.000924274
0.0087328,0.000925458
0.0087329,0.000926636
0.008733,0.00092781
0.0087331,0.000928978
0.0087332,0.000930141
0.0087333,0.000931298
0.0087334,0.000932451
0.0087335,0.000933597
0.0087336,0.000934739
0.0087337,0.000935875
0.0087338,0.000937007
0.0087339,0.000938132
0.008734,0.000939253
0.0087341,0.000940368
0.0087342,0.000941478
0.0087343,0.000942583
0.0087344,0.000943682
0.0087345,0.000944776
0.0087346,0.000945865
0.0087347,0.000946948
0.0087348,0.000948027
0.0087349,0.0009491
0.008735,0.000950167
0.0087351,0.00095123
0.0087352,0.000952287
0.0087353,0.000953339
0.0087354,0.000954385
0.0087355,0.000955427
0.0087356,0.000956463
0.0087357,0.000957494
0.0087358,0.000958519
0.0087359,0.00095954
0.008736,0.000960555
0.0087361,0.000961565
0.0087362,0.000962569
0.0087363,0.000963569
0.0087364,0.000964563
0.0087365,0.000965552
0.0087366,0.000966536
0.0087367,0.000967514
0.0087368,0.000968487
0.0087369,0.000969455
0.008737,0.000970418
0.0087371,0.000971375
0.0087372,0.000972328
0.0087373,0.000973275
0.0087374,0.000974217
0.0087375,0.000975153
0.0087376,0.000976085
0.0087377,0.000977011
0.0087378,0.000977932
0.0087379,0.000978848
0.008738,0.000979758
0.0087381,0.000980663
0.0087382,0.000981564
0.0087383,0.000982459
0.0087384,0.000983348
0.0087385,0.000984233
0.0087386,0.000985112
0.0087387,0.000985987
0.0087388,0.000986856
0.0087389,0.000987719
0.008739,0.000988578
0.0087391,0.000989431
0.0087392,0.00099028
0.0087393,0.000991123
0.0087394,0.000991961
0.0087395,0.000992794
0.0087396,0.000993621
0.0087397,0.000994444
0.0087398,0.000995261
0.0087399,0.000996073
0.00874,0.00099688
0.0087401,0.000997682
0.0087402,0.000998478
0.0087403,0.00099927
0.0087404,0.00100006
0.0087405,0.00100084
0.0087406,0.00100161
0.0087407,0.00100238
0.0087408,0.00100315
0.0087409,0.00100391
0.008741,0.00100467
0.0087411,0.00100542
0.0087412,0.00100616
0.0087413,0.0010069
0.0087414,0.00100764
0.0087415,0.00100837
0.0087416,0.00100909
0.0087417,0.00100981
0.0087418,0.00101053
0.0087419,0.00101124
0.008742,0.00101194
0.0087421,0.00101264
0.0087422,0.00101334
0.0087423,0.00101402
0.0087424,0.00101471
0.0087425,0.00101539
0.0087426,0.00101606
0.0087427,0.00101673
0.0087428,0.00101739
0.0087429,0.00101805
0.008743,0.00101871
0.0087431,0.00101936
0.0087432,0.00102
0.0087433,0.00102064
0.0087434,0.00102127
0.0087435,0.0010219
0.0087436,0.00102252
0.0087437,0.00102314
0.0087438,0.00102375
0.0087439,0.00102436
0.008744,0.00102497
0.0087441,0.00102556
0.0087442,0.00102616
0.0087443,0.00102675
0.0087444,0.00102733
0.0087445,0.00102791
0.0087446,0.00102848
0.0087447,0.00102905
0.0087448,0.00102961
0.0087449,0.00103017
0.008745,0.00103072
0.0087451,0.00103127
0.0087452,0.00103181
0.0087453,0.00103235
0.0087454,0.00103289
0.0087455,0.00103341
0.0087456,0.00103394
0.0087457,0.00103446
0.0087458,0.00103497
0.0087459,0.00103548
0.008746,0.00103598
0.0087461,0.00103648
0.0087462,0.00103697
0.0087463,0.00103746
0.0087464,0.00103794
0.0087465,0.00103842
0.0087466,0.0010389
0.0087467,0.00103937
0.0087468,0.00103983
0.0087469,0.00104029
0.008747,0.00104074
0.0087471,0.00104119
0.0087472,0.00104164
0.0087473,0.00104208
0.0087474,0.00104251
0.0087475,0.00104294
0.0087476,0.00104336
0.0087477,0.00104378
0.0087478,0.0010442
0.0087479,0.00104461
0.008748,0.00104501
0.0087481,0.00104541
0.0087482,0.00104581
0.0087483,0.0010462
0.0087484,0.00104659
0.0087485,0.00104697
0.0087486,0.00104734
0.0087487,0.00104771
0.0087488,0.00104808
0.0087489,0.00104844
0.008749,0.0010488
0.0087491,0.00104915
0.0087492,0.0010495
0.0087493,0.00104984
0.0087494,0.00105018
0.0087495,0.00105051
0.0087496,0.00105084
0.0087497,0.00105116
0.0087498,0.00105148
0.0087499,0.00105179
0.00875,0.0010521
0.0087501,0.0010524
0.0087502,0.0010527
0.0087503,0.00105299
0.0087504,0.00105328
0.0087505,0.00105357
0.0087506,0.00105385
0.0087507,0.00105412
0.0087508,0.00105439
0.0087509,0.00105466
0.008751,0.00105492
0.0087511,0.00105518
0.0087512,0.00105543
0.0087513,0.00105567
0.0087514,0.00105592
0.0087515,0.00105615
0.0087516,0.00105638
0.0087517,0.00105661
0.0087518,0.00105684
0.0087519,0.00105705
0.008752,0.00105727
0.0087521,0.00105748
0.0087522,0.00105768
0.0087523,0.00105788
0.0087524,0.00105807
0.0087525,0.00105826
0.0087526,0.00105845
0.0087527,0.00105863
0.0087528,0.00105881
0.0087529,0.00105898
0.008753,0.00105914
0.0087531,0.00105931
0.0087532,0.00105946
0.0087533,0.00105962
0.0087534,0.00105977
0.0087535,0.00105991
0.0087536,0.00106005
0.0087537,0.00106018
0.0087538,0.00106031
0.0087539,0.00106044
0.008754,0.00106056
0.0087541,0.00106067
0.0087542,0.00106079
0.0087543,0.00106089
0.0087544,0.00106099
0.0087545,0.00106109
0.0087546,0.00106118
0.0087547,0.00106127
0.0087548,0.00106136
0.0087549,0.00106144
0.008755,0.00106151
0.0087551,0.00106158
0.0087552,0.00106165
0.0087553,0.00106171
0.0087554,0.00106177
0.0087555,0.00106182
0.0087556,0.00106186
0.0087557,0.00106191
0.0087558,0.00106195
0.0087559,0.00106198
0.008756,0.00106201
0.0087561,0.00106203
0.0087562,0.00106206
0.0087563,0.00106207
0.0087564,0.00106208
0.0087565,0.00106209
0.0087566,0.00106209
0.0087567,0.00106209
0.0087568,0.00106208
0.0087569,0.00106207
0.008757,0.00106206
0.0087571,0.00106204
0.0087572,0.00106202
0.0087573,0.00106199
0.0087574,0.00106195
0.0087575,0.00106192
0.0087576,0.00106187
0.0087577,0.00106183
0.0087578,0.00106178
0.0087579,0.00106172
0.008758,0.00106166
0.0087581,0.0010616
0.0087582,0.00106153
0.0087583,0.00106146
0.0087584,0.00106138
0.0087585,0.0010613
0.0087586,0.00106122
0.0087587,0.00106113
0.0087588,0.00106103
0.0087589,0.00106093
0.008759,0.00106083
0.0087591,0.00106072
0.0087592,0.00106061
0.0087593,0.00106049
0.0087594,0.00106037
0.0087595,0.00106025
0.0087596,0.00106012
0.0087597,0.00105999
0.0087598,0.00105985
0.0087599,0.00105971
0.00876,0.00105956
0.0087601,0.00105941
0.0087602,0.00105926
0.0087603,0.0010591
0.0087604,0.00105894
0.0087605,0.00105877
0.0087606,0.0010586
0.0087607,0.00105842
0.0087608,0.00105824
0.0087609,0.00105806
0.008761,0.00105787
0.0087611,0.00105767
0.0087612,0.00105748
0.0087613,0.00105728
0.0087614,0.00105707
0.0087615,0.00105686
0.0087616,0.00105665
0.0087617,0.00105643
0.0087618,0.00105621
0.0087619,0.00105598
0.008762,0.00105575
0.0087621,0.00105552
0.0087622,0.00105528
0.0087623,0.00105503
0.0087624,0.00105479
0.0087625,0.00105454
0.0087626,0.00105428
0.0087627,0.00105402
0.0087628,0.00105376
0.0087629,0.00105349
0.008763,0.00105322
0.0087631,0.00105294
0.0087632,0.00105266
0.0087633,0.00105238
0.0087634,0.00105209
0.0087635,0.0010518
0.0087636,0.0010515
0.0087637,0.0010512
0.0087638,0.0010509
0.0087639,0.00105059
0.008764,0.00105028
0.0087641,0.00104996
0.0087642,0.00104964
0.0087643,0.00104931
0.0087644,0.00104899
0.0087645,0.00104865
0.0087646,0.00104832
0.0087647,0.00104798
0.0087648,0.00104763
0.0087649,0.00104728
0.008765,0.00104693
0.0087651,0.00104657
0.0087652,0.00104621
0.0087653,0.00104585
0.0087654,0.00104548
0.0087655,0.00104511
0.0087656,0.00104473
0.0087657,0.00104435
0.0087658,0.00104397
0.0087659,0.00104358
0.008766,0.00104319
0.0087661,0.00104279
0.0087662,0.00104239
0.0087663,0.00104199
0.0087664,0.00104158
0.0087665,0.00104117
0.0087666,0.00104075
0.0087667,0.00104033
0.0087668,0.00103991
0.0087669,0.00103948
0.008767,0.00103905
0.0087671,0.00103862
0.0087672,0.00103818
0.0087673,0.00103774
0.0087674,0.00103729
0.0087675,0.00103684
0.0087676,0.00103639
0.0087677,0.00103593
0.0087678,0.00103547
0.0087679,0.001035
0.008768,0.00103453
0.0087681,0.00103406
0.0087682,0.00103358
0.0087683,0.0010331
0.0087684,0.00103262
0.0087685,0.00103213
0.0087686,0.00103164
0.0087687,0.00103114
0.0087688,0.00103064
0.0087689,0.00103014
0.008769,0.00102963
0.0087691,0.00102912
0.0087692,0.00102861
0.0087693,0.00102809
0.0087694,0.00102757
0.0087695,0.00102705
0.0087696,0.00102652
0.0087697,0.00102598
0.0087698,0.00102545
0.0087699,0.00102491
0.00877,0.00102436
0.0087701,0.00102382
0.0087702,0.00102327
0.0087703,0.00102271
0.0087704,0.00102215
0.0087705,0.00102159
0.0087706,0.00102103
0.0087707,0.00102046
0.0087708,0.00101989
0.0087709,0.00101931
0.008771,0.00101873
0.0087711,0.00101815
0.0087712,0.00101756
0.0087713,0.00101697
0.0087714,0.00101637
0.0087715,0.00101578
0.0087716,0.00101518
0.0087717,0.00101457
0.0087718,0.00101396
0.0087719,0.00101335
0.008772,0.00101274
0.0087721,0.00101212
0.0087722,0.00101149
0.0087723,0.00101087
0.0087724,0.00101024
0.0087725,0.00100961
0.0087726,0.00100897
0.0087727,0.00100833
0.0087728,0.00100769
0.0087729,0.00100704
0.008773,0.00100639
0.0087731,0.00100574
0.0087732,0.00100508
0.0087733,0.00100442
0.0087734,0.00100376
0.0087735,0.00100309
0.0087736,0.00100242
0.0087737,0.00100174
0.0087738,0.00100107
0.0087739,0.00100038
0.008774,0.0009997
0.0087741,0.000999012
0.0087742,0.000998321
0.0087743,0.000997626
0.0087744,0.000996929
0.0087745,0.000996227
0.0087746,0.000995523
0.0087747,0.000994815
0.0087748,0.000994104
0.0087749,0.000993389
0.008775,0.000992671
0.0087751,0.00099195
0.0087752,0.000991226
0.0087753,0.000990498
0.0087754,0.000989767
0.0087755,0.000989033
0.0087756,0.000988295
0.0087757,0.000987554
0.0087758,0.00098681
0.0087759,0.000986063
0.008776,0.000985312
0.0087761,0.000984558
0.0087762,0.000983801
0.0087763,0.000983041
0.0087764,0.000982277
0.0087765,0.00098151
0.0087766,0.00098074
0.0087767,0.000979967
0.0087768,0.000979191
0.0087769,0.000978411
0.008777,0.000977628
0.0087771,0.000976842
0.0087772,0.000976053
0.0087773,0.000975261
0.0087774,0.000974466
0.0087775,0.000973667
0.0087776,0.000972866
0.0087777,0.000972061
0.0087778,0.000971253
0.0087779,0.000970442
0.008778,0.000969628
0.0087781,0.000968811
0.0087782,0.00096799
0.0087783,0.000967167
0.0087784,0.00096634
0.0087785,0.000965511
0.0087786,0.000964678
0.0087787,0.000963843
0.0087788,0.000963004
0.0087789,0.000962162
0.008779,0.000961317
0.0087791,0.00096047
0.0087792,0.000959619
0.0087793,0.000958765
0.0087794,0.000957908
0.0087795,0.000957048
0.0087796,0.000956185
0.0087797,0.00095532
0.0087798,0.000954451
0.0087799,0.000953579
0.00878,0.000952704
0.0087801,0.000951827
0.0087802,0.000950946
0.0087803,0.000950062
0.0087804,0.000949176
0.0087805,0.000948286
0.0087806,0.000947394
0.0087807,0.000946499
0.0087808,0.000945601
0.0087809,0.0009447
0.008781,0.000943796
0.0087811,0.000942889
0.0087812,0.000941979
0.0087813,0.000941066
0.0087814,0.000940151
0.0087815,0.000939233
0.0087816,0.000938312
0.0087817,0.000937388
0.0087818,0.000936461
0.0087819,0.000935531
0.008782,0.000934599
0.0087821,0.000933663
0.0087822,0.000932725
0.0087823,0.000931784
0.0087824,0.000930841
0.0087825,0.000929894
0.0087826,0.000928945
0.0087827,0.000927993
0.0087828,0.000927038
0.0087829,0.000926081
0.008783,0.000925121
0.0087831,0.000924158
0.0087832,0.000923192
0.0087833,0.000922223
0.0087834,0.000921252
0.0087835,0.000920279
0.0087836,0.000919302
0.0087837,0.000918323
0.0087838,0.000917341
0.0087839,0.000916356
0.008784,0.000915369
0.0087841,0.000914379
0.0087842,0.000913386
0.0087843,0.000912391
0.0087844,0.000911393
0.0087845,0.000910393
0.0087846,0.00090939
0.0087847,0.000908384
0.0087848,0.000907375
0.0087849,0.000906364
0.008785,0.000905351
0.0087851,0.000904335
0.0087852,0.000903316
0.0087853,0.000902294
0.0087854,0.000901271
0.0087855,0.000900244
0.0087856,0.000899215
0.0087857,0.000898184
0.0087858,0.000897149
0.0087859,0.000896113
0.008786,0.000895074
0.0087861,0.000894032
0.0087862,0.000892988
0.0087863,0.000891941
0.0087864,0.000890892
0.0087865,0.00088984
0.0087866,0.000888786
0.0087867,0.000887729
0.0087868,0.00088667
0.0087869,0.000885609
0.008787,0.000884545
0.0087871,0.000883478
0.0087872,0.000882409
0.0087873,0.000881338
0.0087874,0.000880264
0.0087875,0.000879188
0.0087876,0.00087811
0.0087877,0.000877029
0.0087878,0.000875945
0.0087879,0.00087486
0.008788,0.000873772
0.0087881,0.000872681
0.0087882,0.000871588
0.0087883,0.000870493
0.0087884,0.000869396
0.0087885,0.000868296
0.0087886,0.000867194
0.0087887,0.000866089
0.0087888,0.000864982
0.0087889,0.000863873
0.008789,0.000862762
0.0087891,0.000861648
0.0087892,0.000860532
0.0087893,0.000859414
0.0087894,0.000858293
0.0087895,0.00085717
0.0087896,0.000856045
0.0087897,0.000854918
0.0087898,0.000853788
0.0087899,0.000852656
0.00879,0.000851522
0.0087901,0.000850386
0.0087902,0.000849247
0.0087903,0.000848107
0.0087904,0.000846964
0.0087905,0.000845819
0.0087906,0.000844672
0.0087907,0.000843522
0.0087908,0.000842371
0.0087909,0.000841217
0.008791,0.000840061
0.0087911,0.000838903
0.0087912,0.000837743
0.0087913,0.00083658
0.0087914,0.000835416
0.0087915,0.000834249
0.0087916,0.00083308
0.0087917,0.00083191
0.0087918,0.000830737
0.0087919,0.000829562
0.008792,0.000828385
0.0087921,0.000827206
0.0087922,0.000826024
0.0087923,0.000824841
0.0087924,0.000823656
0.0087925,0.000822469
0.0087926,0.000821279
0.0087927,0.000820088
0.0087928,0.000818894
0.0087929,0.000817699
0.008793,0.000816502
0.0087931,0.000815302
0.0087932,0.000814101
0.0087933,0.000812897
0.0087934,0.000811692
0.0087935,0.000810485
0.0087936,0.000809275
0.0087937,0.000808064
0.0087938,0.000806851
0.0087939,0.000805636
0.008794,0.000804419
0.0087941,0.0008032
0.0087942,0.000801979
0.0087943,0.000800756
0.0087944,0.000799531
0.0087945,0.000798304
0.0087946,0.000797076
0.0087947,0.000795846
0.0087948,0.000794613
0.0087949,0.000793379
0.008795,0.000792143
0.0087951,0.000790905
0.0087952,0.000789666
0.0087953,0.000788424
0.0087954,0.000787181
0.0087955,0.000785936
0.0087956,0.000784689
0.0087957,0.00078344
0.0087958,0.00078219
0.0087959,0.000780937
0.008796,0.000779683
0.0087961,0.000778427
0.0087962,0.00077717
0.0087963,0.00077591
0.0087964,0.000774649
0.0087965,0.000773386
0.0087966,0.000772121
0.0087967,0.000770855
0.0087968,0.000769587
0.0087969,0.000768317
0.008797,0.000767045
0.0087971,0.000765772
0.0087972,0.000764497
0.0087973,0.000763221
0.0087974,0.000761942
0.0087975,0.000760662
0.0087976,0.000759381
0.0087977,0.000758097
0.0087978,0.000756812
0.0087979,0.000755526
0.008798,0.000754238
0.0087981,0.000752948
0.0087982,0.000751656
0.0087983,0.000750363
0.0087984,0.000749069
0.0087985,0.000747772
0.0087986,0.000746474
0.0087987,0.000745175
0.0087988,0.000743874
0.0087989,0.000742571
0.008799,0.000741267
0.0087991,0.000739961
0.0087992,0.000738654
0.0087993,0.000737345
0.0087994,0.000736035
0.0087995,0.000734723
0.0087996,0.00073341
0.0087997,0.000732095
0.0087998,0.000730778
0.0087999,0.000729461
0.0088,0.000728141
0.0088001,0.00072682
0.0088002,0.000725498
0.0088003,0.000724174
0.0088004,0.000722849
0.0088005,0.000721522
0.0088006,0.000720194
0.0088007,0.000718864
0.0088008,0.000717533
0.0088009,0.000716201
0.008801,0.000714867
0.0088011,0.000713532
0.0088012,0.000712195
0.0088013,0.000710857
0.0088014,0.000709518
0.0088015,0.000708177
0.0088016,0.000706835
0.0088017,0.000705491
0.0088018,0.000704146
0.0088019,0.0007028
0.008802,0.000701452
0.0088021,0.000700104
0.0088022,0.000698753
0.0088023,0.000697402
0.0088024,0.000696049
0.0088025,0.000694695
0.0088026,0.000693339
0.0088027,0.000691982
0.0088028,0.000690624
0.0088029,0.000689265
0.008803,0.000687904
