t,v
0.0015434,-0.95237
0.0015435,-0.95237
0.0015436,-0.95237
0.0015437,-0.95237
0.0015438,-0.952369
0.0015439,-0.952369
0.001544,-0.952369
0.0015441,-0.952369
0.0015442,-0.952369
0.0015443,-0.952369
0.0015444,-0.952368
0.0015445,-0.952368
0.0015446,-0.952368
0.0015447,-0.952368
0.0015448,-0.952368
0.0015449,-0.952367
0.001545,-0.952367
0.0015451,-0.952367
0.0015452,-0.952367
0.0015453,-0.952367
0.0015454,-0.952367
0.0015455,-0.952366
0.0015456,-0.952366
0.0015457,-0.952366
0.0015458,-0.952366
0.0015459,-0.952366
0.001546,-0.952366
0.0015461,-0.952365
0.0015462,-0.952365
0.0015463,-0.952365
0.0015464,-0.952365
0.0015465,-0.952365
0.0015466,-0.952364
0.0015467,-0.952364
0.0015468,-0.952364
0.0015469,-0.952364
0.001547,-0.952364
0.0015471,-0.952364
0.0015472,-0.952363
0.0015473,-0.952363
0.0015474,-0.952363
0.0015475,-0.952363
0.0015476,-0.952363
0.0015477,-0.952363
0.0015478,-0.952362
0.0015479,-0.952362
0.001548,-0.952362
0.0015481,-0.952362
0.0015482,-0.952362
0.0015483,-0.952362
0.0015484,-0.952361
0.0015485,-0.952361
0.0015486,-0.952361
0.0015487,-0.952361
0.0015488,-0.952361
0.0015489,-0.952361
0.001549,-0.95236
0.0015491,-0.95236
0.0015492,-0.95236
0.0015493,-0.95236
0.0015494,-0.95236
0.0015495,-0.952359
0.0015496,-0.952359
0.0015497,-0.952359
0.0015498,-0.952359
0.0015499,-0.952359
0.00155,-0.952359
0.0015501,-0.952358
0.0015502,-0.952358
0.0015503,-0.952358
0.0015504,-0.952358
0.0015505,-0.952358
0.0015506,-0.952358
0.0015507,-0.952358
0.0015508,-0.952357
0.0015509,-0.952357
0.001551,-0.952357
0.0015511,-0.952357
0.0015512,-0.952357
0.0015513,-0.952357
0.0015514,-0.952356
0.0015515,-0.952356
0.0015516,-0.952356
0.0015517,-0.952356
0.0015518,-0.952356
0.0015519,-0.952356
0.001552,-0.952355
0.0015521,-0.952355
0.0015522,-0.952355
0.0015523,-0.952355
0.0015524,-0.952355
0.0015525,-0.952355
0.0015526,-0.952354
0.0015527,-0.952354
0.0015528,-0.952354
0.0015529,-0.952354
0.001553,-0.952354
0.0015531,-0.952354
0.0015532,-0.952354
0.0015533,-0.952353
0.0015534,-0.952353
0.0015535,-0.952353
0.0015536,-0.952353
0.0015537,-0.952353
0.0015538,-0.952353
0.0015539,-0.952352
0.001554,-0.952352
0.0015541,-0.952352
0.0015542,-0.952352
0.0015543,-0.952352
0.0015544,-0.952352
0.0015545,-0.952352
0.0015546,-0.952351
0.0015547,-0.952351
0.0015548,-0.952351
0.0015549,-0.952351
0.001555,-0.952351
0.0015551,-0.952351
0.0015552,-0.95235
0.0015553,-0.95235
0.0015554,-0.95235
0.0015555,-0.95235
0.0015556,-0.95235
0.0015557,-0.95235
0.0015558,-0.95235
0.0015559,-0.952349
0.001556,-0.952349
0.0015561,-0.952349
0.0015562,-0.952349
0.0015563,-0.952349
0.0015564,-0.952349
0.0015565,-0.952349
0.0015566,-0.952348
0.0015567,-0.952348
0.0015568,-0.952348
0.0015569,-0.952348
0.001557,-0.952348
0.0015571,-0.952348
0.0015572,-0.952348
0.0015573,-0.952347
0.0015574,-0.952347
0.0015575,-0.952347
0.0015576,-0.952347
0.0015577,-0.952347
0.0015578,-0.952347
0.0015579,-0.952347
0.001558,-0.952346
0.0015581,-0.952346
0.0015582,-0.952346
0.0015583,-0.952346
0.0015584,-0.952346
0.0015585,-0.952346
0.0015586,-0.952346
0.0015587,-0.952345
0.0015588,-0.952345
0.0015589,-0.952345
0.001559,-0.952345
0.0015591,-0.952345
0.0015592,-0.952345
0.0015593,-0.952345
0.0015594,-0.952344
0.0015595,-0.952344
0.0015596,-0.952344
0.0015597,-0.952344
0.0015598,-0.952344
0.0015599,-0.952344
0.00156,-0.952344
0.0015601,-0.952343
0.0015602,-0.952343
0.0015603,-0.952343
0.0015604,-0.952343
0.0015605,-0.952343
0.0015606,-0.952343
0.0015607,-0.952343
0.0015608,-0.952343
0.0015609,-0.952342
0.001561,-0.952342
0.0015611,-0.952342
0.0015612,-0.952342
0.0015613,-0.952342
0.0015614,-0.952342
0.0015615,-0.952342
0.0015616,-0.952342
0.0015617,-0.952341
0.0015618,-0.952341
0.0015619,-0.952341
0.001562,-0.952341
0.0015621,-0.952341
0.0015622,-0.952341
0.0015623,-0.952341
0.0015624,-0.95234
0.0015625,-0.95234
0.0015626,-0.95234
0.0015627,-0.95234
0.0015628,-0.95234
0.0015629,-0.95234
0.001563,-0.95234
0.0015631,-0.95234
0.0015632,-0.952339
0.0015633,-0.952339
0.0015634,-0.952339
0.0015635,-0.952339
0.0015636,-0.952339
0.0015637,-0.952339
0.0015638,-0.952339
0.0015639,-0.952339
0.001564,-0.952338
0.0015641,-0.952338
0.0015642,-0.952338
0.0015643,-0.952338
0.0015644,-0.952338
0.0015645,-0.952338
0.0015646,-0.952338
0.0015647,-0.952338
0.0015648,-0.952338
0.0015649,-0.952337
0.001565,-0.952337
0.0015651,-0.952337
0.0015652,-0.952337
0.0015653,-0.952337
0.0015654,-0.952337
0.0015655,-0.952337
0.0015656,-0.952337
0.0015657,-0.952336
0.0015658,-0.952336
0.0015659,-0.952336
0.001566,-0.952336
0.0015661,-0.952336
0.0015662,-0.952336
0.0015663,-0.952336
0.0015664,-0.952336
0.0015665,-0.952336
0.0015666,-0.952335
0.0015667,-0.952335
0.0015668,-0.952335
0.0015669,-0.952335
0.001567,-0.952335
0.0015671,-0.952335
0.0015672,-0.952335
0.0015673,-0.952335
0.0015674,-0.952335
0.0015675,-0.952334
0.0015676,-0.952334
0.0015677,-0.952334
0.0015678,-0.952334
0.0015679,-0.952334
0.001568,-0.952334
0.0015681,-0.952334
0.0015682,-0.952334
0.0015683,-0.952334
0.0015684,-0.952333
0.0015685,-0.952333
0.0015686,-0.952333
0.0015687,-0.952333
0.0015688,-0.952333
0.0015689,-0.952333
0.001569,-0.952333
0.0015691,-0.952333
0.0015692,-0.952333
0.0015693,-0.952332
0.0015694,-0.952332
0.0015695,-0.952332
0.0015696,-0.952332
0.0015697,-0.952332
0.0015698,-0.952332
0.0015699,-0.952332
0.00157,-0.952332
0.0015701,-0.952332
0.0015702,-0.952332
0.0015703,-0.952331
0.0015704,-0.952331
0.0015705,-0.952331
0.0015706,-0.952331
0.0015707,-0.952331
0.0015708,-0.952331
0.0015709,-0.952331
0.001571,-0.952331
0.0015711,-0.952331
0.0015712,-0.952331
0.0015713,-0.95233
0.0015714,-0.95233
0.0015715,-0.95233
0.0015716,-0.95233
0.0015717,-0.95233
0.0015718,-0.95233
0.0015719,-0.95233
0.001572,-0.95233
0.0015721,-0.95233
0.0015722,-0.95233
0.0015723,-0.95233
0.0015724,-0.952329
0.0015725,-0.952329
0.0015726,-0.952329
0.0015727,-0.952329
0.0015728,-0.952329
0.0015729,-0.952329
0.001573,-0.952329
0.0015731,-0.952329
0.0015732,-0.952329
0.0015733,-0.952329
0.0015734,-0.952328
0.0015735,-0.952328
0.0015736,-0.952328
0.0015737,-0.952328
0.0015738,-0.952328
0.0015739,-0.952328
0.001574,-0.952328
0.0015741,-0.952328
0.0015742,-0.952328
0.0015743,-0.952328
0.0015744,-0.952328
0.0015745,-0.952328
0.0015746,-0.952327
0.0015747,-0.952327
0.0015748,-0.952327
0.0015749,-0.952327
0.001575,-0.952327
0.0015751,-0.952327
0.0015752,-0.952327
0.0015753,-0.952327
0.0015754,-0.952327
0.0015755,-0.952327
0.0015756,-0.952327
0.0015757,-0.952326
0.0015758,-0.952326
0.0015759,-0.952326
0.001576,-0.952326
0.0015761,-0.952326
0.0015762,-0.952326
0.0015763,-0.952326
0.0015764,-0.952326
0.0015765,-0.952326
0.0015766,-0.952326
0.0015767,-0.952326
0.0015768,-0.952326
0.0015769,-0.952325
0.001577,-0.952325
0.0015771,-0.952325
0.0015772,-0.952325
0.0015773,-0.952325
0.0015774,-0.952325
0.0015775,-0.952325
0.0015776,-0.952325
0.0015777,-0.952325
0.0015778,-0.952325
0.0015779,-0.952325
0.001578,-0.952325
0.0015781,-0.952325
0.0015782,-0.952324
0.0015783,-0.952324
0.0015784,-0.952324
0.0015785,-0.952324
0.0015786,-0.952324
0.0015787,-0.952324
0.0015788,-0.952324
0.0015789,-0.952324
0.001579,-0.952324
0.0015791,-0.952324
0.0015792,-0.952324
0.0015793,-0.952324
0.0015794,-0.952324
0.0015795,-0.952324
0.0015796,-0.952323
0.0015797,-0.952323
0.0015798,-0.952323
0.0015799,-0.952323
0.00158,-0.952323
0.0015801,-0.952323
0.0015802,-0.952323
0.0015803,-0.952323
0.0015804,-0.952323
0.0015805,-0.952323
0.0015806,-0.952323
0.0015807,-0.952323
0.0015808,-0.952323
0.0015809,-0.952323
0.001581,-0.952323
0.0015811,-0.952322
0.0015812,-0.952322
0.0015813,-0.952322
0.0015814,-0.952322
0.0015815,-0.952322
0.0015816,-0.952322
0.0015817,-0.952322
0.0015818,-0.952322
0.0015819,-0.952322
0.001582,-0.952322
0.0015821,-0.952322
0.0015822,-0.952322
0.0015823,-0.952322
0.0015824,-0.952322
0.0015825,-0.952322
0.0015826,-0.952321
0.0015827,-0.952321
0.0015828,-0.952321
0.0015829,-0.952321
0.001583,-0.952321
0.0015831,-0.952321
0.0015832,-0.952321
0.0015833,-0.952321
0.0015834,-0.952321
0.0015835,-0.952321
0.0015836,-0.952321
0.0015837,-0.952321
0.0015838,-0.952321
0.0015839,-0.952321
0.001584,-0.952321
0.0015841,-0.952321
0.0015842,-0.952321
0.0015843,-0.952321
0.0015844,-0.95232
0.0015845,-0.95232
0.0015846,-0.95232
0.0015847,-0.95232
0.0015848,-0.95232
0.0015849,-0.95232
0.001585,-0.95232
0.0015851,-0.95232
0.0015852,-0.95232
0.0015853,-0.95232
0.0015854,-0.95232
0.0015855,-0.95232
0.0015856,-0.95232
0.0015857,-0.95232
0.0015858,-0.95232
0.0015859,-0.95232
0.001586,-0.95232
0.0015861,-0.95232
0.0015862,-0.95232
0.0015863,-0.952319
0.0015864,-0.952319
0.0015865,-0.952319
0.0015866,-0.952319
0.0015867,-0.952319
0.0015868,-0.952319
0.0015869,-0.952319
0.001587,-0.952319
0.0015871,-0.952319
0.0015872,-0.952319
0.0015873,-0.952319
0.0015874,-0.952319
0.0015875,-0.952319
0.0015876,-0.952319
0.0015877,-0.952319
0.0015878,-0.952319
0.0015879,-0.952319
0.001588,-0.952319
0.0015881,-0.952319
0.0015882,-0.952319
0.0015883,-0.952319
0.0015884,-0.952318
0.0015885,-0.952318
0.0015886,-0.952318
0.0015887,-0.952318
0.0015888,-0.952318
0.0015889,-0.952318
0.001589,-0.952318
0.0015891,-0.952318
0.0015892,-0.952318
0.0015893,-0.952318
0.0015894,-0.952318
0.0015895,-0.952318
0.0015896,-0.952318
0.0015897,-0.952318
0.0015898,-0.952318
0.0015899,-0.952318
0.00159,-0.952318
0.0015901,-0.952318
0.0015902,-0.952318
0.0015903,-0.952318
0.0015904,-0.952318
0.0015905,-0.952318
0.0015906,-0.952318
0.0015907,-0.952318
0.0015908,-0.952318
0.0015909,-0.952318
0.001591,-0.952317
0.0015911,-0.952317
0.0015912,-0.952317
0.0015913,-0.952317
0.0015914,-0.952317
0.0015915,-0.952317
0.0015916,-0.952317
0.0015917,-0.952317
0.0015918,-0.952317
0.0015919,-0.952317
0.001592,-0.952317
0.0015921,-0.952317
0.0015922,-0.952317
0.0015923,-0.952317
0.0015924,-0.952317
0.0015925,-0.952317
0.0015926,-0.952317
0.0015927,-0.952317
0.0015928,-0.952317
0.0015929,-0.952317
0.001593,-0.952317
0.0015931,-0.952317
0.0015932,-0.952317
0.0015933,-0.952317
0.0015934,-0.952317
0.0015935,-0.952317
0.0015936,-0.952317
0.0015937,-0.952317
0.0015938,-0.952317
0.0015939,-0.952317
0.001594,-0.952317
0.0015941,-0.952317
0.0015942,-0.952317
0.0015943,-0.952317
0.0015944,-0.952316
0.0015945,-0.952316
0.0015946,-0.952316
0.0015947,-0.952316
0.0015948,-0.952316
0.0015949,-0.952316
0.001595,-0.952316
0.0015951,-0.952316
0.0015952,-0.952316
0.0015953,-0.952316
0.0015954,-0.952316
0.0015955,-0.952316
0.0015956,-0.952316
0.0015957,-0.952316
0.0015958,-0.952316
0.0015959,-0.952316
0.001596,-0.952316
0.0015961,-0.952316
0.0015962,-0.952316
0.0015963,-0.952316
0.0015964,-0.952316
0.0015965,-0.952316
0.0015966,-0.952316
0.0015967,-0.952316
0.0015968,-0.952316
0.0015969,-0.952316
0.001597,-0.952316
0.0015971,-0.952316
0.0015972,-0.952316
0.0015973,-0.952316
0.0015974,-0.952316
0.0015975,-0.952316
0.0015976,-0.952316
0.0015977,-0.952316
0.0015978,-0.952316
0.0015979,-0.952316
0.001598,-0.952316
0.0015981,-0.952316
0.0015982,-0.952316
0.0015983,-0.952316
0.0015984,-0.952316
0.0015985,-0.952316
0.0015986,-0.952316
0.0015987,-0.952316
0.0015988,-0.952316
0.0015989,-0.952316
0.001599,-0.952316
0.0015991,-0.952316
0.0015992,-0.952316
0.0015993,-0.952316
0.0015994,-0.952316
0.0015995,-0.952316
0.0015996,-0.952316
0.0015997,-0.952316
0.0015998,-0.952316
0.0015999,-0.952316
0.0016,-0.952316
0.0016001,-0.952316
0.0016002,-0.952316
0.0016003,-0.952316
0.0016004,-0.952316
0.0016005,-0.952316
0.0016006,-0.952316
0.0016007,-0.952316
0.0016008,-0.952316
0.0016009,-0.952316
0.001601,-0.952316
0.0016011,-0.952316
0.0016012,-0.952316
0.0016013,-0.952316
0.0016014,-0.952316
0.0016015,-0.952316
0.0016016,-0.952316
0.0016017,-0.952316
0.0016018,-0.952316
0.0016019,-0.952316
0.001602,-0.952316
0.0016021,-0.952316
0.0016022,-0.952316
0.0016023,-0.952316
0.0016024,-0.952316
0.0016025,-0.952316
0.0016026,-0.952316
0.0016027,-0.952316
0.0016028,-0.952316
0.0016029,-0.952316
0.001603,-0.952316
0.0016031,-0.952316
0.0016032,-0.952316
0.0016033,-0.952316
0.0016034,-0.952316
0.0016035,-0.952316
0.0016036,-0.952316
0.0016037,-0.952316
0.0016038,-0.952316
0.0016039,-0.952316
0.001604,-0.952316
0.0016041,-0.952316
0.0016042,-0.952316
0.0016043,-0.952316
0.0016044,-0.952316
0.0016045,-0.952316
0.0016046,-0.952316
0.0016047,-0.952316
0.0016048,-0.952316
0.0016049,-0.952316
0.001605,-0.952316
0.0016051,-0.952316
0.0016052,-0.952316
0.0016053,-0.952316
0.0016054,-0.952316
0.0016055,-0.952316
0.0016056,-0.952316
0.0016057,-0.952316
0.0016058,-0.952316
0.0016059,-0.952316
0.001606,-0.952316
0.0016061,-0.952316
0.0016062,-0.952316
0.0016063,-0.952316
0.0016064,-0.952316
0.0016065,-0.952316
0.0016066,-0.952316
0.0016067,-0.952316
0.0016068,-0.952316
0.0016069,-0.952316
0.001607,-0.952316
0.0016071,-0.952316
0.0016072,-0.952316
0.0016073,-0.952316
0.0016074,-0.952316
0.0016075,-0.952316
0.0016076,-0.952316
0.0016077,-0.952316
0.0016078,-0.952316
0.0016079,-0.952316
0.001608,-0.952316
0.0016081,-0.952316
0.0016082,-0.952316
0.0016083,-0.952316
0.0016084,-0.952316
0.0016085,-0.952316
0.0016086,-0.952316
0.0016087,-0.952316
0.0016088,-0.952316
0.0016089,-0.952316
0.001609,-0.952316
0.0016091,-0.952316
0.0016092,-0.952316
0.0016093,-0.952316
0.0016094,-0.952316
0.0016095,-0.952316
0.0016096,-0.952316
0.0016097,-0.952316
0.0016098,-0.952316
0.0016099,-0.952316
0.00161,-0.952316
0.0016101,-0.952316
0.0016102,-0.952316
0.0016103,-0.952316
0.0016104,-0.952316
0.0016105,-0.952316
0.0016106,-0.952316
0.0016107,-0.952316
0.0016108,-0.952316
0.0016109,-0.952316
0.001611,-0.952316
0.0016111,-0.952316
0.0016112,-0.952316
0.0016113,-0.952316
0.0016114,-0.952316
0.0016115,-0.952317
0.0016116,-0.952317
0.0016117,-0.952317
0.0016118,-0.952317
0.0016119,-0.952317
0.001612,-0.952317
0.0016121,-0.952317
0.0016122,-0.952317
0.0016123,-0.952317
0.0016124,-0.952317
0.0016125,-0.952317
0.0016126,-0.952317
0.0016127,-0.952317
0.0016128,-0.952317
0.0016129,-0.952317
0.001613,-0.952317
0.0016131,-0.952317
0.0016132,-0.952317
0.0016133,-0.952317
0.0016134,-0.952317
0.0016135,-0.952317
0.0016136,-0.952317
0.0016137,-0.952317
0.0016138,-0.952317
0.0016139,-0.952317
0.001614,-0.952317
0.0016141,-0.952317
0.0016142,-0.952317
0.0016143,-0.952317
0.0016144,-0.952317
0.0016145,-0.952317
0.0016146,-0.952317
0.0016147,-0.952317
0.0016148,-0.952317
0.0016149,-0.952317
0.001615,-0.952317
0.0016151,-0.952317
0.0016152,-0.952318
0.0016153,-0.952318
0.0016154,-0.952318
0.0016155,-0.952318
0.0016156,-0.952318
0.0016157,-0.952318
0.0016158,-0.952318
0.0016159,-0.952318
0.001616,-0.952318
0.0016161,-0.952318
0.0016162,-0.952318
0.0016163,-0.952318
0.0016164,-0.952318
0.0016165,-0.952318
0.0016166,-0.952318
0.0016167,-0.952318
0.0016168,-0.952318
0.0016169,-0.952318
0.001617,-0.952318
0.0016171,-0.952318
0.0016172,-0.952318
0.0016173,-0.952318
0.0016174,-0.952318
0.0016175,-0.952318
0.0016176,-0.952318
0.0016177,-0.952318
0.0016178,-0.952318
0.0016179,-0.952318
0.001618,-0.952318
0.0016181,-0.952319
0.0016182,-0.952319
0.0016183,-0.952319
0.0016184,-0.952319
0.0016185,-0.952319
0.0016186,-0.952319
0.0016187,-0.952319
0.0016188,-0.952319
0.0016189,-0.952319
0.001619,-0.952319
0.0016191,-0.952319
0.0016192,-0.952319
0.0016193,-0.952319
0.0016194,-0.952319
0.0016195,-0.952319
0.0016196,-0.952319
0.0016197,-0.952319
0.0016198,-0.952319
0.0016199,-0.952319
0.00162,-0.952319
0.0016201,-0.952319
0.0016202,-0.952319
0.0016203,-0.952319
0.0016204,-0.952319
0.0016205,-0.952319
0.0016206,-0.95232
0.0016207,-0.95232
0.0016208,-0.95232
0.0016209,-0.95232
0.001621,-0.95232
0.0016211,-0.95232
0.0016212,-0.95232
0.0016213,-0.95232
0.0016214,-0.95232
0.0016215,-0.95232
0.0016216,-0.95232
0.0016217,-0.95232
0.0016218,-0.95232
0.0016219,-0.95232
0.001622,-0.95232
0.0016221,-0.95232
0.0016222,-0.95232
0.0016223,-0.95232
0.0016224,-0.95232
0.0016225,-0.95232
0.0016226,-0.95232
0.0016227,-0.95232
0.0016228,-0.952321
0.0016229,-0.952321
0.001623,-0.952321
0.0016231,-0.952321
0.0016232,-0.952321
0.0016233,-0.952321
0.0016234,-0.952321
0.0016235,-0.952321
0.0016236,-0.952321
0.0016237,-0.952321
0.0016238,-0.952321
0.0016239,-0.952321
0.001624,-0.952321
0.0016241,-0.952321
0.0016242,-0.952321
0.0016243,-0.952321
0.0016244,-0.952321
0.0016245,-0.952321
0.0016246,-0.952321
0.0016247,-0.952321
0.0016248,-0.952322
0.0016249,-0.952322
0.001625,-0.952322
0.0016251,-0.952322
0.0016252,-0.952322
0.0016253,-0.952322
0.0016254,-0.952322
0.0016255,-0.952322
0.0016256,-0.952322
0.0016257,-0.952322
0.0016258,-0.952322
0.0016259,-0.952322
0.001626,-0.952322
0.0016261,-0.952322
0.0016262,-0.952322
0.0016263,-0.952322
0.0016264,-0.952322
0.0016265,-0.952322
0.0016266,-0.952322
0.0016267,-0.952323
0.0016268,-0.952323
0.0016269,-0.952323
0.001627,-0.952323
0.0016271,-0.952323
0.0016272,-0.952323
0.0016273,-0.952323
0.0016274,-0.952323
0.0016275,-0.952323
0.0016276,-0.952323
0.0016277,-0.952323
0.0016278,-0.952323
0.0016279,-0.952323
0.001628,-0.952323
0.0016281,-0.952323
0.0016282,-0.952323
0.0016283,-0.952323
0.0016284,-0.952323
0.0016285,-0.952324
0.0016286,-0.952324
0.0016287,-0.952324
0.0016288,-0.952324
0.0016289,-0.952324
0.001629,-0.952324
0.0016291,-0.952324
0.0016292,-0.952324
0.0016293,-0.952324
0.0016294,-0.952324
0.0016295,-0.952324
0.0016296,-0.952324
0.0016297,-0.952324
0.0016298,-0.952324
0.0016299,-0.952324
0.00163,-0.952324
0.0016301,-0.952325
0.0016302,-0.952325
0.0016303,-0.952325
0.0016304,-0.952325
0.0016305,-0.952325
0.0016306,-0.952325
0.0016307,-0.952325
0.0016308,-0.952325
0.0016309,-0.952325
0.001631,-0.952325
0.0016311,-0.952325
0.0016312,-0.952325
0.0016313,-0.952325
0.0016314,-0.952325
0.0016315,-0.952325
0.0016316,-0.952325
0.0016317,-0.952325
0.0016318,-0.952326
0.0016319,-0.952326
0.001632,-0.952326
0.0016321,-0.952326
0.0016322,-0.952326
0.0016323,-0.952326
0.0016324,-0.952326
0.0016325,-0.952326
0.0016326,-0.952326
0.0016327,-0.952326
0.0016328,-0.952326
0.0016329,-0.952326
0.001633,-0.952326
0.0016331,-0.952326
0.0016332,-0.952326
0.0016333,-0.952327
0.0016334,-0.952327
0.0016335,-0.952327
0.0016336,-0.952327
0.0016337,-0.952327
0.0016338,-0.952327
0.0016339,-0.952327
0.001634,-0.952327
0.0016341,-0.952327
0.0016342,-0.952327
0.0016343,-0.952327
0.0016344,-0.952327
0.0016345,-0.952327
0.0016346,-0.952327
0.0016347,-0.952327
0.0016348,-0.952328
0.0016349,-0.952328
0.001635,-0.952328
0.0016351,-0.952328
0.0016352,-0.952328
0.0016353,-0.952328
0.0016354,-0.952328
0.0016355,-0.952328
0.0016356,-0.952328
0.0016357,-0.952328
0.0016358,-0.952328
0.0016359,-0.952328
0.001636,-0.952328
0.0016361,-0.952328
0.0016362,-0.952329
0.0016363,-0.952329
0.0016364,-0.952329
0.0016365,-0.952329
0.0016366,-0.952329
0.0016367,-0.952329
0.0016368,-0.952329
0.0016369,-0.952329
0.001637,-0.952329
0.0016371,-0.952329
0.0016372,-0.952329
0.0016373,-0.952329
0.0016374,-0.952329
0.0016375,-0.952329
0.0016376,-0.952329
0.0016377,-0.95233
0.0016378,-0.95233
0.0016379,-0.95233
0.001638,-0.95233
0.0016381,-0.95233
0.0016382,-0.95233
0.0016383,-0.95233
0.0016384,-0.95233
0.0016385,-0.95233
0.0016386,-0.95233
0.0016387,-0.95233
0.0016388,-0.95233
0.0016389,-0.95233
0.001639,-0.952331
0.0016391,-0.952331
0.0016392,-0.952331
0.0016393,-0.952331
0.0016394,-0.952331
0.0016395,-0.952331
0.0016396,-0.952331
0.0016397,-0.952331
0.0016398,-0.952331
0.0016399,-0.952331
0.00164,-0.952331
0.0016401,-0.952331
0.0016402,-0.952331
0.0016403,-0.952331
0.0016404,-0.952332
0.0016405,-0.952332
0.0016406,-0.952332
0.0016407,-0.952332
0.0016408,-0.952332
0.0016409,-0.952332
0.001641,-0.952332
0.0016411,-0.952332
0.0016412,-0.952332
0.0016413,-0.952332
0.0016414,-0.952332
0.0016415,-0.952332
0.0016416,-0.952332
0.0016417,-0.952333
0.0016418,-0.952333
0.0016419,-0.952333
0.001642,-0.952333
0.0016421,-0.952333
0.0016422,-0.952333
0.0016423,-0.952333
